correctedValue,originalValue,answerCode
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
Down and Out,Out,tipo_barrera
Up and Out,Knockout,tipo_barrera
Down and Out,Knockout,tipo_barrera
